Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF15,OUT035,1501.294608
FDQ25,OUT017,1975.712687
FDI48,OUT019,1501.294608
FDS49,OUT046,323.1493205
FDV22,OUT046,2914.416592
NCV42,OUT046,2963.072273
FDX26,OUT046,2989.402073
FDI33,OUT018,2048.604206
FDZ14,OUT049,719.938551
FDG10,OUT013,1836.03736
FDM38,OUT018,2544.252645
FDG26,OUT027,3268.931405
FDH46,OUT035,317.8968471
FDN13,OUT018,374.1895445
FDU57,OUT035,814.2505507
NCI06,OUT046,2890.439683
FDM38,OUT045,1501.294608
NCG42,OUT010,333.9140061
FDL39,OUT045,1975.712687
FDT31,OUT019,3046.571565
FDV59,OUT013,2537.098861
FDB49,OUT035,2544.252645
FDD58,OUT049,1478.330201
DRN59,OUT046,3103.02032
FDX48,OUT049,2890.439683
FDQ11,OUT049,3127.242506
FDY12,OUT049,714.3634645
FDQ11,OUT045,3248.981666
DRI11,OUT017,1826.170132
FDY32,OUT027,711.7689661
FDS51,OUT045,3072.901365
FDR19,OUT010,1117.47817
DRB13,OUT018,2992.072065
FDS21,OUT035,3046.571565
FDQ40,OUT045,2544.252645
NCE55,OUT013,1836.03736
FDX43,OUT027,312.0792519
FDS12,OUT049,3382.259672
DRK01,OUT027,2894.584306
FDN25,OUT017,529.9017037
FDB60,OUT046,348.6735753
FDQ13,OUT017,2048.604206
DRK13,OUT045,2048.604206
DRF25,OUT018,1483.321894
NCD42,OUT019,2907.72318
FDW25,OUT045,3108.59378
NCV29,OUT027,814.2505507
NCK42,OUT035,3102.971774
DRJ13,OUT027,1684.715395
DRD15,OUT017,1684.715395
FDM27,OUT045,3371.575985
FDZ50,OUT018,2890.439683
FDC04,OUT046,1478.330201
FDF50,OUT049,1684.715395
FDP15,OUT045,814.2505507
FDK46,OUT035,850.0124538
FDZ56,OUT018,719.938551
FDY60,OUT049,2890.439683
FDB10,OUT035,3268.931405
FDR57,OUT045,1836.03736
FDU58,OUT049,3248.981666
FDH02,OUT046,1297.761897
FDP48,OUT013,1297.761897
FDI46,OUT035,2890.439683
FDW56,OUT013,2894.584306
NCM19,OUT010,2989.402073
FDS50,OUT027,333.9140061
FDK24,OUT013,719.938551
FDO36,OUT017,2035.935706
FDK45,OUT027,217.8888581
NCL05,OUT045,2866.971365
FDL32,OUT018,3046.571565
FDA28,OUT049,3349.694109
FDY36,OUT018,3587.13402
FDP32,OUT018,577.4058079
FDL50,OUT046,2156.135249
DRC24,OUT049,1943.568404
NCS18,OUT017,2048.604206
FDD16,OUT017,1943.568404
NCV18,OUT013,3084.48702
FDX07,OUT046,1044.873008
NCZ05,OUT027,3108.59378
NCI31,OUT013,2048.604206
FDK14,OUT049,2789.413797
NCR06,OUT045,2635.120976
NCF54,OUT049,323.4335762
DRG23,OUT010,1975.712687
FDD53,OUT046,2544.252645
NCM31,OUT027,498.045112
FDT16,OUT017,2890.439683
FDR40,OUT035,2900.355065
DRG25,OUT017,2048.604206
FDT10,OUT035,932.0594727
FDY32,OUT013,2963.072273
FDN50,OUT035,762.0220202
FDZ35,OUT019,2544.252645
NCP54,OUT045,2936.983419
NCD07,OUT035,719.938551
FDS02,OUT018,1361.136609
DRN59,OUT018,2156.135249
DRB24,OUT013,2877.771184
FDP37,OUT027,2544.252645
DRB01,OUT018,2544.252645
FDR47,OUT046,2759.294842
NCM31,OUT010,2048.604206
NCF06,OUT027,3084.48702
NCV17,OUT027,3061.096942
FDS10,OUT049,2156.135249
FDN52,OUT035,719.938551
FDZ48,OUT013,2827.292108
FDJ48,OUT049,1826.170132
DRB13,OUT027,762.0220202
FDV59,OUT017,2894.584306
FDL32,OUT035,3046.571565
FDZ12,OUT035,2334.453174
NCR06,OUT027,711.7689661
FDP51,OUT017,1155.379869
FDY22,OUT013,1836.03736
FDZ38,OUT049,489.8755271
NCO54,OUT035,2890.439683
FDR23,OUT035,814.2505507
FDM38,OUT049,3019.521029
FDS25,OUT013,3046.571565
FDZ22,OUT013,2746.626342
FDZ20,OUT019,3060.232865
FDD45,OUT010,2156.135249
FDN03,OUT049,2746.626342
NCW30,OUT046,217.8888581
FDY24,OUT027,2048.604206
FDJ26,OUT019,3326.00536
FDM15,OUT049,1501.294608
NCW54,OUT027,895.5847315
FDA23,OUT045,484.2883504
FDA39,OUT019,814.2505507
FDZ12,OUT017,2963.072273
NCB42,OUT046,3046.571565
FDL16,OUT046,2890.439683
FDO24,OUT019,1044.873008
NCP42,OUT046,719.938551
FDR19,OUT018,2890.439683
DRL01,OUT045,2156.135249
FDV37,OUT046,2544.252645
FDI41,OUT010,2893.129354
FDF58,OUT049,1975.712687
NCF43,OUT018,2555.875463
FDN02,OUT049,2759.294842
NCP41,OUT035,814.2505507
NCY17,OUT027,1219.66086
FDL58,OUT027,2728.865815
NCA30,OUT027,2048.604206
FDE46,OUT018,814.2505507
FDY38,OUT035,932.0594727
NCH29,OUT027,2608.212243
FDO20,OUT045,2789.413797
FDP44,OUT018,2904.100983
FDM02,OUT027,343.9726195
FDJ14,OUT027,2544.252645
FDH04,OUT010,895.5847315
DRK23,OUT046,2048.604206
NCW05,OUT046,3305.430421
FDF12,OUT049,3019.521029
FDL51,OUT019,2756.632764
FDN03,OUT018,2963.072273
DRJ37,OUT049,2048.604206
FDM12,OUT019,547.1162042
FDA16,OUT045,2890.439683
NCB07,OUT017,814.2505507
NCI17,OUT019,2571.75656
FDR51,OUT046,624.0749205
FDJ55,OUT045,1139.24317
NCZ17,OUT013,2890.439683
FDU25,OUT013,2994.945653
NCG18,OUT045,2048.604206
DRM11,OUT017,2571.75656
FDH16,OUT035,323.1493205
FDZ04,OUT018,2912.220238
NCX53,OUT035,1501.294608
FDX38,OUT027,2571.75656
FDX09,OUT046,2862.7689
NCW05,OUT018,2571.75656
NCS41,OUT017,1619.784938
FDI26,OUT046,2537.098861
NCZ41,OUT027,2759.294842
NCK06,OUT046,1338.260036
FDX23,OUT027,1836.03736
NCA42,OUT046,2963.072273
FDC20,OUT049,2048.604206
DRC49,OUT018,2569.797327
FDX01,OUT013,814.2505507
FDC08,OUT045,1079.122523
FDC02,OUT017,2907.72318
FDK10,OUT045,2759.294842
DRC24,OUT013,1117.47817
FDW16,OUT019,1361.136609
NCU06,OUT018,932.0594727
DRA59,OUT045,176.4930245
FDR24,OUT019,2935.746021
DRL35,OUT018,1975.712687
FDA49,OUT013,1297.761897
NCC55,OUT046,3046.571565
DRD24,OUT019,1684.715395
NCE55,OUT049,2759.294842
FDT33,OUT045,2759.294842
NCT53,OUT013,3084.48702
FDS26,OUT046,711.7689661
FDL22,OUT018,3315.12723
FDP44,OUT017,592.3571117
FDC52,OUT018,1684.715395
FDI53,OUT010,2048.604206
FDZ23,OUT046,932.0594727
NCT18,OUT013,1044.873008
FDR13,OUT046,2994.945653
FDB09,OUT010,2789.413797
FDZ60,OUT013,932.0594727
FDB11,OUT046,2963.072273
FDC10,OUT018,1684.715395
FDW56,OUT035,2877.771184
FDK14,OUT027,1826.170132
DRE27,OUT027,1102.138808
FDA38,OUT017,3371.575985
FDT11,OUT045,316.748105
FDP15,OUT035,2916.769483
FDV27,OUT035,1975.712687
FDS36,OUT027,1117.47817
FDY40,OUT027,714.3634645
NCF19,OUT049,711.7689661
FDF53,OUT045,1361.136609
FDS14,OUT027,719.938551
FDE56,OUT046,489.8755271
FDZ19,OUT035,2890.439683
FDZ46,OUT013,1483.321894
FDR16,OUT046,176.4930245
FDG29,OUT018,3138.813052
NCE30,OUT017,1684.715395
FDZ40,OUT046,2759.294842
FDG58,OUT018,2935.746021
DRH03,OUT013,932.0594727
FDZ47,OUT045,1975.712687
FDV04,OUT018,2442.780401
FDZ10,OUT018,2759.294842
FDG46,OUT017,1674.234965
NCF07,OUT045,1684.715395
FDY44,OUT035,2890.439683
FDB21,OUT013,3315.12723
FDS20,OUT035,2571.75656
FDS49,OUT049,1975.712687
FDX55,OUT027,2963.072273
NCQ02,OUT018,2890.439683
FDR25,OUT013,1361.136609
DRG39,OUT045,2935.746021
FDB46,OUT046,3227.756696
NCC30,OUT018,2048.604206
FDE58,OUT035,3046.571565
FDC05,OUT019,3138.813052
FDY15,OUT046,2759.294842
FDG14,OUT046,3227.756696
FDL08,OUT049,3103.02032
FDQ47,OUT013,1501.294608
FDN12,OUT035,2872.550121
FDW10,OUT013,1684.715395
FDD02,OUT035,1361.136609
FDX35,OUT010,719.938551
FDT35,OUT046,3061.470735
DRN47,OUT019,3315.12723
FDB11,OUT010,2205.712843
FDN20,OUT045,814.2505507
FDB59,OUT035,2544.252645
FDJ58,OUT045,2728.865815
FDU60,OUT046,1975.712687
FDS03,OUT049,176.4930245
FDU40,OUT019,2916.769483
DRH15,OUT049,3477.992619
FDD04,OUT027,2544.252645
FDQ01,OUT046,2544.252645
FDF28,OUT035,1117.47817
FDD22,OUT010,2759.294842
FDY19,OUT046,3046.571565
FDN33,OUT035,2840.676741
FDV36,OUT035,2571.75656
FDW01,OUT010,547.1162042
FDJ28,OUT049,1975.712687
FDB17,OUT035,1684.715395
FDM40,OUT049,2992.072065
FDV46,OUT045,2759.294842
FDQ44,OUT049,2048.604206
NCD42,OUT046,2599.279698
DRH37,OUT046,3108.59378
FDR10,OUT018,3138.813052
NCD06,OUT027,2156.135249
FDI53,OUT046,2366.193372
FDG16,OUT035,323.1493205
DRB25,OUT046,110.8729392
FDY09,OUT046,2890.439683
FDX48,OUT045,119.042524
FDC03,OUT010,1501.294608
FDT47,OUT035,3046.571565
FDW44,OUT027,334.6067361
FDT24,OUT017,654.8004508
FDT12,OUT019,3084.48702
NCS38,OUT035,3138.813052
FDO39,OUT035,703.5613745
FDA13,OUT046,710.1660338
FDO48,OUT035,314.6234612
DRJ01,OUT017,2890.439683
FDD53,OUT018,3046.571565
NCT05,OUT049,2890.439683
FDQ51,OUT045,3227.756696
FDU60,OUT013,2756.632764
FDC59,OUT046,2366.193372
FDP36,OUT035,3102.971774
NCM19,OUT017,2571.75656
FDL16,OUT035,2789.413797
FDE50,OUT018,2789.413797
NCR18,OUT013,1975.712687
NCD30,OUT035,1561.935674
FDH31,OUT013,2759.294842
FDD56,OUT019,3248.981666
FDC47,OUT049,1769.327493
FDZ21,OUT045,1155.379869
FDM01,OUT049,2759.294842
FDF24,OUT013,2470.691119
FDW23,OUT017,3315.12723
FDY52,OUT018,3046.571565
DRH37,OUT027,1684.715395
DRO47,OUT027,592.0897512
FDR25,OUT049,801.5820512
FDQ24,OUT027,2571.75656
DRJ51,OUT018,3275.311466
NCU06,OUT035,1975.712687
NCV18,OUT018,2048.604206
NCC06,OUT027,2963.072273
FDZ01,OUT018,2544.252645
FDT14,OUT017,3268.931405
FDD11,OUT019,1684.715395
FDN09,OUT017,2989.402073
NCO18,OUT010,2544.252645
FDZ50,OUT045,2569.797327
FDS44,OUT013,3103.02032
FDI36,OUT045,559.8348402
FDA26,OUT010,323.1493205
NCY53,OUT049,333.9140061
FDF32,OUT049,2728.865815
FDF59,OUT010,529.9017037
FDB20,OUT046,3315.12723
DRH11,OUT035,911.3124427
FDT03,OUT049,919.3909732
NCH06,OUT035,2979.275409
FDR55,OUT049,2728.865815
FDI10,OUT035,2890.439683
FDZ12,OUT045,2840.676741
FDM12,OUT049,1501.294608
DRB25,OUT045,1684.069933
NCS41,OUT013,2544.252645
NCT53,OUT049,278.8464068
NCD55,OUT013,3227.756696
FDY08,OUT049,2544.252645
NCP55,OUT049,2571.75656
FDA33,OUT013,1450.583712
FDQ33,OUT013,2759.294842
FDE45,OUT027,1361.136609
FDT26,OUT013,3019.521029
NCV53,OUT049,2544.252645
FDK60,OUT027,2537.098861
NCJ29,OUT046,1975.712687
FDI15,OUT045,3072.901365
FDX21,OUT013,2569.797327
FDV49,OUT019,1684.715395
DRO59,OUT046,932.0594727
FDZ14,OUT045,697.4975343
FDP32,OUT027,2156.135249
FDC33,OUT017,1501.294608
FDT14,OUT010,3046.571565
NCN54,OUT027,1836.03736
FDR57,OUT027,822.9795689
DRK12,OUT046,2759.294842
FDX52,OUT049,1943.568404
FDX08,OUT010,1684.715395
FDP10,OUT010,2862.7689
NCP50,OUT045,932.0594727
NCL06,OUT013,2544.252645
FDP25,OUT013,3007.415477
FDE53,OUT013,1325.591537
FDL27,OUT017,1684.715395
FDC35,OUT049,2759.294842
DRJ47,OUT010,2544.252645
FDD16,OUT018,2916.769483
NCN42,OUT049,1826.170132
FDC38,OUT027,932.0594727
NCO07,OUT045,711.7689661
FDQ20,OUT049,1104.809671
FDI32,OUT046,3046.571565
FDN20,OUT010,2544.252645
DRJ51,OUT027,3248.981666
FDU08,OUT045,1735.925919
DRN37,OUT019,529.9017037
FDD05,OUT010,3227.756696
FDW15,OUT046,3046.571565
FDI52,OUT046,3046.571565
DRM11,OUT049,2959.274918
NCO06,OUT045,278.8464068
FDU38,OUT049,932.0594727
FDU59,OUT018,2759.294842
FDJ10,OUT046,2916.769483
FDM13,OUT049,2048.604206
NCJ30,OUT019,1975.712687
FDM45,OUT018,2946.888438
FDP36,OUT045,1836.03736
NCD30,OUT010,2759.294842
FDN48,OUT017,1279.401169
FDY32,OUT049,314.6234612
FDU47,OUT046,1478.330201
FDF17,OUT019,2916.769483
FDP34,OUT017,2798.243614
FDA47,OUT049,333.9140061
DRD27,OUT027,932.0594727
FDW38,OUT045,2728.865815
FDZ15,OUT019,2759.294842
FDZ03,OUT027,711.7689661
NCN19,OUT049,583.0325967
FDG02,OUT035,3315.12723
FDS31,OUT035,1769.327493
FDW43,OUT019,3072.901365
FDZ47,OUT010,3491.946691
FDO57,OUT017,1856.039028
NCL07,OUT013,278.8464068
NCV42,OUT013,323.1493205
FDP40,OUT017,323.1493205
FDP48,OUT019,2963.072273
FDH21,OUT017,592.3571117
NCP02,OUT049,2415.459168
FDK24,OUT049,628.1190148
FDC41,OUT045,1684.715395
FDF08,OUT017,2935.746021
FDO49,OUT017,2728.865815
FDS56,OUT027,711.7689661
FDX46,OUT018,3275.311466
FDQ07,OUT013,1276.608328
FDC32,OUT010,1501.294608
FDT21,OUT019,2156.135249
FDG58,OUT045,2907.72318
FDW14,OUT049,3305.430421
DRA12,OUT027,3248.981666
FDV27,OUT013,2894.584306
DRD25,OUT013,1361.136609
DRF48,OUT027,654.8004508
FDX24,OUT017,711.7689661
DRJ51,OUT046,3248.981666
FDE45,OUT045,1478.330201
FDE14,OUT046,1361.136609
FDG53,OUT045,932.0594727
FDT08,OUT046,3046.571565
DRC27,OUT027,3108.59378
FDG20,OUT035,2890.439683
FDC21,OUT046,3046.571565
FDV31,OUT018,2156.135249
FDB58,OUT045,2544.252645
FDV23,OUT046,2417.032066
FDA25,OUT019,1650.877419
FDC15,OUT046,2544.252645
FDU47,OUT049,3046.571565
FDE23,OUT013,2890.439683
FDS08,OUT013,710.1660338
FDW03,OUT027,1297.761897
FDJ60,OUT018,2571.75656
FDM34,OUT017,577.4058079
FDW33,OUT013,1361.136609
FDZ40,OUT013,2544.252645
FDE33,OUT018,1684.715395
NCC06,OUT010,2728.865815
FDU11,OUT046,119.042524
FDL44,OUT017,925.7859324
NCZ29,OUT017,2946.888438
FDG28,OUT010,2571.75656
FDL12,OUT018,1836.03736
FDD52,OUT017,2907.72318
FDO15,OUT013,3072.901365
NCN29,OUT027,2531.584146
FDW36,OUT013,370.8641068
FDB21,OUT046,489.8755271
FDZ28,OUT013,714.3634645
FDY10,OUT035,714.3634645
DRG39,OUT017,2544.252645
FDN28,OUT013,2571.75656
FDV15,OUT035,2890.439683
DRI13,OUT035,2635.120976
FDH20,OUT046,3084.48702
FDY51,OUT013,1338.260036
FDE16,OUT013,2571.75656
FDX40,OUT018,2890.439683
FDC48,OUT018,383.1056109
FDS14,OUT046,2976.733574
FDX56,OUT017,2213.332499
FDI10,OUT046,3019.521029
FDI14,OUT013,1943.568404
DRM48,OUT013,711.7689661
NCH07,OUT027,2048.604206
FDY26,OUT013,3046.571565
FDD02,OUT027,3084.48702
FDM12,OUT046,2544.252645
DRF01,OUT010,1361.136609
FDV36,OUT046,333.9140061
DRI59,OUT013,2531.584146
FDV03,OUT018,710.1660338
FDO39,OUT017,3072.901365
NCB07,OUT018,1501.294608
FDH38,OUT027,1823.607141
FDZ13,OUT035,3061.096942
NCZ30,OUT046,850.0124538
NCA06,OUT035,3046.571565
FDB04,OUT049,2048.604206
FDN50,OUT013,919.3909732
NCG06,OUT049,2989.402073
NCY17,OUT018,343.9726195
FDC23,OUT046,1139.24317
FDK33,OUT049,2894.584306
FDR03,OUT049,1975.712687
FDZ07,OUT045,1338.260036
FDO38,OUT013,1836.03736
FDS59,OUT046,2894.584306
DRM11,OUT019,2544.252645
FDX52,OUT027,2048.604206
DRJ35,OUT018,2415.459168
NCP53,OUT046,577.7122321
FDW15,OUT019,3227.756696
DRI47,OUT045,3046.571565
DRZ11,OUT035,348.258051
FDS02,OUT013,592.3571117
DRD49,OUT018,1684.715395
FDW38,OUT049,2840.676741
FDR21,OUT019,719.938551
FDE40,OUT013,2728.865815
FDI02,OUT045,3046.571565
FDQ04,OUT045,1975.712687
FDY14,OUT017,3138.813052
NCT54,OUT046,2890.439683
DRD25,OUT017,559.8348402
DRE01,OUT045,2544.252645
FDJ12,OUT010,2544.252645
NCZ05,OUT049,314.6234612
DRB25,OUT019,2544.252645
NCC31,OUT045,2048.604206
FDM16,OUT045,494.0604261
DRG11,OUT049,3227.756696
FDV24,OUT027,2156.135249
FDV43,OUT046,1361.136609
FDG05,OUT018,374.1895445
FDV23,OUT010,1044.873008
FDI58,OUT018,2286.632862
FDQ11,OUT017,278.8464068
FDC05,OUT027,323.1493205
FDF40,OUT013,3892.947225
FDU02,OUT018,592.3571117
FDT32,OUT013,2728.865815
NCF06,OUT017,711.7689661
FDT46,OUT013,2875.391085
FDR58,OUT010,395.7741104
FDY04,OUT046,2893.129354
FDT58,OUT045,3072.340789
FDE46,OUT049,2756.632764
DRH11,OUT017,1943.568404
DRI51,OUT046,290.7829509
FDC35,OUT017,2728.865815
FDP45,OUT035,1836.03736
FDC45,OUT017,333.9140061
FDU01,OUT045,719.938551
FDJ53,OUT010,2544.252645
FDJ46,OUT017,2728.865815
FDX07,OUT013,2789.413797
NCI30,OUT049,2759.294842
FDE47,OUT027,2048.604206
FDV48,OUT045,933.4864296
FDN16,OUT019,1975.712687
FDM52,OUT013,529.9017037
FDA32,OUT027,2635.120976
FDH05,OUT017,2963.072273
FDW25,OUT010,3174.738425
FDQ09,OUT046,2537.098861
NCM17,OUT010,1684.715395
DRM59,OUT046,2315.523966
FDV47,OUT027,3084.48702
DRE15,OUT035,3072.901365
FDS25,OUT010,2989.402073
NCZ05,OUT018,1684.715395
NCV05,OUT019,592.0897512
DRM37,OUT046,2589.134393
FDV58,OUT027,2840.676741
FDN22,OUT027,2048.604206
NCO06,OUT049,2544.252645
FDT56,OUT019,1117.47817
FDM02,OUT013,3072.340789
FDA09,OUT046,333.9140061
NCC06,OUT035,814.2505507
NCL54,OUT049,3131.527429
NCB55,OUT017,3046.571565
FDB12,OUT017,2759.294842
NCA54,OUT049,2544.252645
NCS38,OUT049,1279.401169
FDC02,OUT049,1501.294608
FDK44,OUT019,2544.252645
FDE16,OUT035,2759.294842
NCS05,OUT035,3061.096942
FDZ59,OUT045,3046.571565
FDI20,OUT017,2544.252645
FDQ14,OUT046,3921.518366
FDF53,OUT017,3138.813052
FDW25,OUT017,2098.119028
NCQ43,OUT010,1684.715395
FDX52,OUT013,2864.12076
FDE28,OUT045,3046.571565
FDN15,OUT017,2571.75656
FDO28,OUT017,3102.971774
FDQ33,OUT045,1501.294608
FDM22,OUT010,3138.813052
FDJ03,OUT017,3248.981666
FDI16,OUT045,2571.75656
FDI09,OUT027,2156.135249
FDX55,OUT013,3103.02032
FDS23,OUT027,1478.330201
DRC12,OUT045,1975.712687
FDH41,OUT049,317.8968471
FDN01,OUT013,3110.304534
FDV55,OUT045,2608.212243
NCJ19,OUT013,1228.690273
NCY29,OUT010,3315.12723
FDP03,OUT018,2728.865815
FDZ52,OUT045,2759.294842
FDH31,OUT010,1826.170132
FDQ19,OUT018,3019.521029
FDS15,OUT035,2048.604206
FDN32,OUT017,2963.072273
FDH32,OUT049,577.4058079
FDF33,OUT017,2866.971365
FDJ22,OUT046,1139.24317
FDG56,OUT010,1684.715395
FDC05,OUT046,3671.33727
FDK09,OUT013,2176.552466
NCV29,OUT045,1478.330201
NCC43,OUT019,323.1493205
NCA42,OUT049,2544.252645
FDC10,OUT046,1769.327493
FDC16,OUT013,749.8666948
NCL17,OUT013,2963.072273
FDA51,OUT035,719.938551
FDW01,OUT017,1684.715395
NCF30,OUT045,1974.581786
FDN49,OUT013,2156.135249
FDY20,OUT045,343.9726195
FDC15,OUT045,2894.584306
FDY24,OUT046,711.7689661
NCG43,OUT017,814.2505507
FDA48,OUT013,1450.583712
NCF55,OUT017,2048.604206
FDL38,OUT049,2544.252645
NCQ29,OUT018,2048.604206
FDC34,OUT017,1450.583712
FDP36,OUT027,1823.607141
FDN50,OUT010,1371.022604
FDO23,OUT049,2544.252645
FDT56,OUT013,3046.571565
FDT13,OUT027,471.6198509
FDZ03,OUT013,1276.608328
FDQ03,OUT010,2571.75656
FDU44,OUT045,3046.571565
FDD03,OUT049,932.0594727
NCH30,OUT013,2877.771184
FDS60,OUT010,577.7122321
FDG08,OUT046,1826.170132
FDX38,OUT017,814.2505507
FDD22,OUT017,592.3571117
FDW51,OUT013,814.2505507
FDL09,OUT017,3115.796767
FDZ60,OUT045,1619.784938
NCH07,OUT046,2544.252645
NCQ41,OUT049,3315.12723
FDW04,OUT049,3315.12723
FDI08,OUT027,2035.935706
FDR19,OUT019,577.4058079
FDV13,OUT046,1823.607141
FDB52,OUT017,1117.47817
FDZ48,OUT027,3046.571565
NCO14,OUT049,3019.521029
FDZ50,OUT013,2544.252645
FDN27,OUT019,714.3634645
FDQ60,OUT013,1836.03736
FDR49,OUT017,3046.571565
DRJ35,OUT027,2946.888438
DRI49,OUT017,2759.294842
FDB47,OUT017,719.938551
FDP37,OUT010,917.8932276
FDR26,OUT049,2544.252645
FDY31,OUT019,2571.75656
FDC11,OUT045,1684.715395
DRP47,OUT035,1501.294608
NCY54,OUT018,2544.252645
FDR27,OUT046,2537.098861
FDQ21,OUT019,1501.294608
NCQ29,OUT035,2048.604206
FDJ02,OUT046,2759.294842
FDE21,OUT018,2571.75656
FDM39,OUT046,1975.712687
FDZ01,OUT017,2890.439683
NCB19,OUT018,2756.632764
FDU03,OUT046,932.0594727
FDP27,OUT049,1117.47817
DRF01,OUT045,559.8348402
FDM03,OUT049,1501.294608
FDV01,OUT046,2658.070122
FDS16,OUT046,3046.571565
FDO45,OUT035,2571.75656
NCX06,OUT035,1448.870616
FDP13,OUT046,2156.135249
NCR38,OUT018,1450.583712
FDA01,OUT013,932.0594727
FDT26,OUT017,500.3823521
FDD44,OUT027,2728.865815
FDB26,OUT013,1361.136609
FDP45,OUT019,2490.682537
NCP55,OUT046,2759.294842
FDT23,OUT017,2789.413797
FDO51,OUT045,1975.712687
FDA44,OUT046,932.0594727
NCJ31,OUT018,314.6234612
FDX37,OUT045,2884.706895
NCD18,OUT049,911.3124427
FDN40,OUT027,3341.45703
FDL33,OUT017,1684.715395
DRF48,OUT035,374.1895445
FDW08,OUT035,3046.571565
FDX39,OUT018,348.6735753
FDB38,OUT049,2759.294842
FDY46,OUT018,2963.072273
NCB06,OUT049,1117.47817
FDA34,OUT035,2946.888438
FDA35,OUT045,4090.62975
FDQ07,OUT035,3123.79778
FDU32,OUT045,2759.294842
FDU26,OUT013,2969.05578
FDU13,OUT010,1219.66086
FDO09,OUT035,719.938551
FDW03,OUT019,2759.294842
FDB38,OUT013,1826.170132
FDL26,OUT010,1975.712687
NCN43,OUT045,3315.12723
FDH08,OUT045,3103.02032
NCC31,OUT019,3046.571565
FDH14,OUT035,2752.56211
FDL40,OUT017,3046.571565
FDD20,OUT035,2877.771184
NCV53,OUT035,176.4930245
FDD16,OUT045,2571.75656
FDP24,OUT035,2544.252645
FDQ25,OUT045,3138.813052
FDM38,OUT035,1975.712687
NCT18,OUT010,932.0594727
FDM34,OUT049,714.3634645
DRH37,OUT010,1501.294608
NCE07,OUT013,2544.252645
FDG12,OUT013,624.0749205
FDB59,OUT010,335.5957498
FDS10,OUT018,2571.75656
FDN21,OUT010,2963.072273
FDM02,OUT045,1117.47817
FDO44,OUT049,3102.971774
NCN17,OUT017,2890.439683
FDH16,OUT018,711.7689661
FDL44,OUT046,3046.571565
FDY47,OUT017,1155.379869
DRI39,OUT046,710.1660338
NCX54,OUT018,719.938551
FDE59,OUT046,2916.769483
FDO46,OUT045,801.5820512
DRE13,OUT046,1943.568404
FDW14,OUT013,932.0594727
FDF35,OUT046,1684.715395
FDO50,OUT019,1501.294608
DRF49,OUT017,1684.715395
FDT60,OUT049,3103.02032
FDP38,OUT045,2490.682537
FDA31,OUT027,2571.75656
FDY52,OUT010,1501.294608
FDD03,OUT027,1684.715395
FDN52,OUT018,2963.072273
FDU20,OUT010,1450.583712
FDD22,OUT035,484.2883504
NCB55,OUT019,711.7689661
FDN27,OUT045,2916.769483
FDD16,OUT013,309.6508326
FDW48,OUT046,2759.294842
DRN35,OUT045,2544.252645
FDX25,OUT049,1450.583712
DRD49,OUT049,1155.379869
FDE21,OUT019,1501.294608
FDN44,OUT035,385.9878486
DRC01,OUT049,1276.608328
NCK30,OUT046,110.8729392
FDU39,OUT013,1361.136609
FDB49,OUT013,2759.294842
FDS12,OUT045,932.0594727
FDR57,OUT018,3046.571565
FDX22,OUT027,2156.135249
FDC60,OUT013,711.7689661
NCE42,OUT049,2559.316897
NCK42,OUT049,1488.626108
DRE01,OUT017,2840.676741
FDE57,OUT018,1943.568404
DRK59,OUT019,1348.468109
FDB10,OUT027,932.0594727
FDQ25,OUT046,3046.571565
FDY26,OUT017,2531.584146
FDG28,OUT049,110.8729392
FDM14,OUT049,833.7690786
NCH29,OUT049,2890.439683
FDD48,OUT049,2048.604206
FDC17,OUT045,592.0897512
DRH49,OUT027,919.3909732
FDN44,OUT018,1361.136609
FDC29,OUT045,2907.72318
DRK01,OUT019,2156.135249
FDD48,OUT017,3341.45703
FDB59,OUT013,333.9140061
FDY45,OUT010,517.2332042
FDX60,OUT035,2716.197316
FDT09,OUT010,814.2505507
DRB24,OUT018,2156.135249
FDL13,OUT035,2490.682537
FDN16,OUT035,2537.098861
FDK57,OUT013,119.042524
FDO22,OUT027,334.6067361
FDC57,OUT010,2946.888438
FDZ13,OUT027,2571.75656
FDW27,OUT013,1561.935674
FDX10,OUT049,2963.072273
FDY08,OUT018,2531.584146
FDA49,OUT017,699.1004666
FDC32,OUT018,3315.12723
FDO04,OUT035,3248.981666
NCZ54,OUT013,1279.401169
FDY40,OUT045,2759.294842
FDW36,OUT045,2156.135249
FDE11,OUT017,703.1082447
DRE37,OUT045,1975.712687
NCK19,OUT017,2756.632764
FDT19,OUT035,1431.235864
FDE56,OUT045,3503.103138
FDZ57,OUT010,343.9726195
FDB35,OUT035,2608.212243
FDF09,OUT010,1975.712687
FDO34,OUT046,2366.193372
FDA55,OUT046,2048.604206
NCM18,OUT035,2048.604206
FDJ20,OUT019,511.1970829
DRQ35,OUT019,592.0897512
FDG02,OUT013,801.5820512
NCU29,OUT018,1684.715395
FDL27,OUT027,1276.608328
NCA54,OUT035,1769.327493
FDJ32,OUT035,1338.260036
FDB21,OUT019,2759.294842
FDR46,OUT035,278.8464068
FDZ32,OUT046,2759.294842
DRF36,OUT017,2989.402073
NCU54,OUT017,814.2505507
NCI31,OUT017,1501.294608
DRA59,OUT035,343.9726195
NCC55,OUT045,2728.865815
FDE44,OUT018,3046.571565
NCN26,OUT018,1219.66086
